time,Hour (UST),ETo (mm),Rain,Sol Rad (W/sq.m),Vap Pres (kPa),AirTemp,RelHum,Dew Point (C),WindSpeed,Wind Dir (0-360),ShortWave,LongWave
2024-03-11,1100,0.03,0.0,0.0,0.8,14.3,49.0,3.9,2.9,292.0,9.999997E-16,73.96997
2024-03-11,1200,0.02,0.0,0.0,0.8,13.5,52.0,3.7,2.7,287.0,9.999997E-16,89.96362
2024-03-11,1300,0.02,0.0,0.0,0.8,13.7,48.0,3.0,2.5,299.0,9.999997E-16,87.72778
2024-03-11,1400,0.06,0.0,65.0,0.8,14.1,47.0,3.0,2.3,301.0,9.999997E-16,87.14917
2024-03-11,1500,0.18,0.0,290.0,0.8,17.6,37.0,2.9,2.0,325.0,60.890625,92.410645
2024-03-11,1600,0.27,0.0,429.0,0.8,19.5,35.0,3.7,1.0,56.0,235.07812,117.498535
2024-03-11,1700,0.33,0.0,480.0,0.8,20.7,34.0,4.2,1.3,353.0,413.9375,141.87915
2024-03-11,1800,0.34,0.0,475.0,0.8,21.5,32.0,4.0,1.7,120.0,555.40625,158.6936
2024-03-11,1900,0.45,0.0,582.0,0.8,22.2,31.0,4.3,2.3,113.0,654.03125,172.75781
2024-03-11,2000,0.56,0.0,674.0,0.7,23.4,25.0,2.1,3.2,124.0,689.15625,181.93384
2024-03-11,2100,0.61,0.0,818.0,0.6,24.7,19.0,-0.7,2.5,129.0,665.96875,181.27393
2024-03-11,2200,0.51,0.0,701.0,0.6,25.1,18.0,-0.6,2.5,122.0,589.09375,171.64209
2024-03-11,2300,0.35,0.0,517.0,0.6,25.1,18.0,-1.1,2.0,117.0,439.0,155.51039
2024-03-12,0,0.17,0.0,292.0,0.6,24.6,21.0,0.6,1.8,131.0,309.14062,150.25961
2024-03-12,100,0.06,0.0,57.0,0.8,22.6,29.0,3.8,1.8,116.0,167.40625,139.27716
2024-03-12,200,0.02,0.0,0.0,1.0,19.7,42.0,6.4,2.6,317.0,29.40625,117.937164
2024-03-12,300,0.04,0.0,0.0,1.0,19.0,47.0,7.3,3.8,317.0,9.999997E-16,105.72316
2024-03-12,400,0.02,0.0,0.0,1.1,17.9,54.0,8.3,3.7,326.0,9.999997E-16,98.26367
2024-03-12,500,0.0,0.0,0.0,1.1,16.6,58.0,8.3,2.8,322.0,9.999997E-16,99.01294
2024-03-12,600,0.0,0.0,0.0,1.1,15.7,60.0,7.9,2.2,315.0,9.999997E-16,97.066895
2024-03-12,700,0.0,0.0,0.0,1.1,14.3,65.0,7.9,1.9,306.0,9.999997E-16,92.77246
2024-03-12,800,0.03,0.0,0.0,1.0,14.6,63.0,7.6,2.3,312.0,9.999997E-16,90.59985
2024-03-12,900,0.02,0.0,0.0,1.0,13.5,65.0,7.0,1.9,292.0,9.999997E-16,89.752686
2024-03-12,1000,0.02,0.0,0.0,1.0,12.8,67.0,6.8,1.9,295.0,9.999997E-16,89.77295
2024-03-12,1100,0.01,0.0,0.0,1.0,12.3,69.0,6.8,1.7,311.0,9.999997E-16,85.93823
2024-03-12,1200,0.01,0.0,0.0,1.0,11.3,74.0,6.8,1.9,291.0,9.999997E-16,81.002686
2024-03-12,1300,0.01,0.0,1.0,1.0,10.9,75.0,6.7,1.6,289.0,9.999997E-16,80.37036
2024-03-12,1400,0.03,0.0,56.0,1.0,12.1,70.0,6.9,1.3,227.0,9.999997E-16,79.65039
2024-03-12,1500,0.09,0.0,166.0,1.1,15.1,61.0,7.7,1.0,61.0,60.484375,85.134766
2024-03-12,1600,0.24,0.0,396.0,1.1,17.1,54.0,7.8,1.7,326.0,205.89062,100.81885
2024-03-12,1700,0.42,0.0,658.0,1.0,19.6,45.0,7.5,1.6,277.0,377.76562,119.97534
2024-03-12,1800,0.37,0.0,525.0,1.0,20.1,42.0,6.9,1.9,341.0,510.84375,132.5315
2024-03-12,1900,0.52,0.0,825.0,1.3,18.8,60.0,11.0,1.6,292.0,625.75,146.23291
2024-03-12,2000,0.52,0.0,861.0,1.4,17.8,71.0,12.5,1.5,42.0,675.4375,146.11548
2024-03-12,2100,0.56,0.0,803.0,1.0,23.8,33.0,6.4,1.8,16.0,674.25,159.55322
2024-03-12,2200,0.46,0.0,680.0,1.0,24.2,32.0,6.3,1.8,338.0,622.71875,163.80664
2024-03-12,2300,0.34,0.0,496.0,1.0,24.1,35.0,7.7,2.7,7.0,522.9375,156.82674
2024-03-13,0,0.22,0.0,262.0,1.1,23.4,37.0,7.9,3.2,355.0,362.15625,144.42993
2024-03-13,100,0.09,0.0,36.0,1.1,20.4,47.0,8.8,4.2,341.0,182.73438,123.34842
2024-03-13,200,0.03,0.0,0.0,1.1,18.5,54.0,9.0,3.3,330.0,30.65625,107.773315
2024-03-13,300,0.03,0.0,0.0,1.1,17.5,57.0,8.9,3.3,334.0,9.999997E-16,97.228516
2024-03-13,400,0.01,0.0,0.0,1.2,16.8,61.0,9.1,2.7,316.0,9.999997E-16,92.22656
2024-03-13,500,0.0,0.0,0.0,1.2,15.6,66.0,9.2,1.9,300.0,9.999997E-16,91.49829
2024-03-13,600,0.0,0.0,0.0,1.2,15.1,67.0,9.1,1.9,296.0,9.999997E-16,87.698
2024-03-13,700,0.0,0.0,0.0,1.2,13.7,74.0,9.1,1.7,279.0,9.999997E-16,87.67041
2024-03-13,800,0.01,0.0,0.0,1.1,14.6,68.0,8.6,1.8,302.0,9.999997E-16,82.416016
2024-03-13,900,0.01,0.0,0.0,1.1,14.4,67.0,8.4,1.9,267.0,9.999997E-16,85.9209
2024-03-13,1000,0.01,0.0,0.0,1.1,14.5,66.0,8.4,2.3,302.0,9.999997E-16,83.430176
2024-03-13,1100,0.01,0.0,0.0,1.1,13.7,69.0,8.2,2.4,281.0,9.999997E-16,77.831055
2024-03-13,1200,0.01,0.0,0.0,1.1,13.6,69.0,7.9,2.5,288.0,9.999997E-16,78.38379
2024-03-13,1300,0.0,0.0,1.0,1.1,12.4,73.0,7.7,1.6,292.0,9.999997E-16,80.20825
2024-03-13,1400,0.02,0.0,57.0,1.1,12.3,77.0,8.3,1.8,284.0,0.03125,76.19165
2024-03-13,1500,0.14,0.0,236.0,1.1,15.5,65.0,8.9,2.1,290.0,65.671875,81.28027
2024-03-13,1600,0.28,0.0,428.0,1.1,18.5,52.0,8.5,2.0,321.0,230.54688,103.58423
2024-03-13,1700,0.42,0.0,648.0,1.1,20.8,44.0,8.1,1.2,355.0,400.34375,123.88696
2024-03-13,1800,0.55,0.0,766.0,1.0,23.6,35.0,7.2,1.6,4.0,553.125,141.40454
2024-03-13,1900,0.63,0.0,815.0,0.8,25.2,26.0,4.5,2.3,356.0,660.09375,156.10645
2024-03-13,2000,0.64,0.0,830.0,0.8,26.1,23.0,3.3,2.8,349.0,700.75,165.5896
2024-03-13,2100,0.6,0.0,762.0,0.8,26.5,22.0,3.1,3.0,339.0,696.15625,172.54956
2024-03-13,2200,0.53,0.0,597.0,0.8,26.7,22.0,3.4,3.5,343.0,633.34375,174.26685
2024-03-13,2300,0.4,0.0,497.0,0.8,26.3,23.0,3.7,3.7,323.0,523.3594,169.49982
2024-03-14,0,0.2,0.0,165.0,0.8,24.9,27.0,4.4,3.2,314.0,364.64062,159.20428
2024-03-14,100,0.11,0.0,39.0,0.9,22.7,33.0,5.8,2.4,315.0,180.95312,143.69865
2024-03-14,200,0.07,0.0,0.0,1.0,20.9,39.0,6.6,2.5,308.0,32.234375,116.38068
2024-03-14,300,0.04,0.0,0.0,1.1,18.3,50.0,7.7,2.0,293.0,9.999997E-16,96.45996
2024-03-14,400,0.02,0.0,0.0,1.1,16.8,59.0,8.8,1.4,320.0,9.999997E-16,92.454834
2024-03-14,500,0.02,0.0,0.0,1.2,16.2,63.0,9.1,1.9,319.0,9.999997E-16,88.88208
2024-03-14,600,0.03,0.0,0.0,1.2,15.9,64.0,9.1,2.2,314.0,9.999997E-16,84.6792
2024-03-14,700,0.02,0.0,0.0,1.1,15.0,66.0,8.6,2.2,302.0,9.999997E-16,84.32837
2024-03-14,800,0.09,0.0,0.0,0.9,17.8,44.0,5.4,3.5,309.0,9.999997E-16,76.77295
2024-03-14,900,0.11,0.0,0.0,0.8,18.1,40.0,4.5,4.2,317.0,9.999997E-16,85.08276
2024-03-14,1000,0.16,0.0,0.0,0.5,18.3,26.0,-1.5,5.2,317.0,9.999997E-16,83.6145
2024-03-14,1100,0.15,0.0,0.0,0.5,17.1,25.0,-3.0,4.6,323.0,9.999997E-16,81.42847
2024-03-14,1200,0.17,0.0,0.0,0.4,16.6,22.0,-5.4,5.7,322.0,9.999997E-16,91.11011
2024-03-14,1300,0.21,0.0,0.0,0.3,16.1,18.0,-8.3,6.7,311.0,9.999997E-16,95.5083
2024-03-14,1400,0.23,0.0,16.0,0.3,15.8,17.0,-9.4,7.4,309.0,0.09375,107.746826
2024-03-14,1500,0.23,0.0,91.0,0.3,15.5,19.0,-8.1,6.1,309.0,69.875,112.640625
2024-03-14,1600,0.32,0.0,254.0,0.4,15.9,20.0,-7.2,6.3,313.0,191.46875,115.39038
2024-03-14,1700,0.43,0.0,445.0,0.4,16.8,20.0,-6.0,5.7,315.0,319.875,122.569336
2024-03-14,1800,0.45,0.0,469.0,0.4,17.3,21.0,-5.4,5.8,309.0,430.8125,121.56958
2024-03-14,1900,0.49,0.0,649.0,0.6,17.1,32.0,0.5,4.0,304.0,449.9375,111.49756
2024-03-14,2000,0.54,0.0,654.0,0.5,18.6,24.0,-2.5,4.6,351.0,516.1094,120.20361
2024-03-14,2100,0.39,0.0,487.0,0.4,18.9,18.0,-5.6,3.0,319.0,439.21875,107.25928
2024-03-14,2200,0.42,0.0,507.0,0.4,19.6,18.0,-5.7,3.4,346.0,443.28125,121.75366
2024-03-14,2300,0.33,0.0,324.0,0.5,19.5,20.0,-3.8,4.6,354.0,338.3125,126.07536
2024-03-15,0,0.27,0.0,231.0,0.5,18.5,25.0,-1.9,5.1,343.0,248.53125,121.23227
2024-03-15,100,0.13,0.0,55.0,0.6,16.6,31.0,-0.6,4.1,3.0,140.79688,107.05214
2024-03-15,200,0.07,0.0,0.0,0.7,14.8,40.0,1.3,4.1,348.0,21.75,90.64209
2024-03-15,300,0.06,0.0,0.0,0.7,14.0,44.0,1.9,3.9,324.0,9.999997E-16,80.1936
2024-03-15,400,0.07,0.0,0.0,0.7,14.1,44.0,2.0,4.2,312.0,9.999997E-16,74.86426
2024-03-15,500,0.06,0.0,0.0,0.7,13.9,46.0,2.4,3.8,309.0,9.999997E-16,78.57324
2024-03-15,600,0.05,0.0,0.0,0.8,13.6,49.0,3.0,3.9,315.0,9.999997E-16,78.70923
2024-03-15,700,0.04,0.0,0.0,0.8,13.9,48.0,3.1,2.7,308.0,9.999997E-16,84.832275
2024-03-15,800,0.07,0.0,0.0,0.8,14.4,48.0,3.4,3.0,317.0,9.999997E-16,84.89502
2024-03-15,900,0.04,0.0,0.0,0.9,12.8,64.0,6.1,2.7,337.0,9.999997E-16,78.62622
2024-03-15,1000,0.0,1.2,0.0,1.1,11.0,84.0,8.5,1.7,281.0,9.999997E-16,70.37573
2024-03-15,1100,0.0,3.7,0.0,1.1,10.2,91.0,8.8,3.2,315.0,9.999997E-16,67.8916
2024-03-15,1200,0.01,2.8,0.0,1.1,10.3,85.0,7.9,3.5,270.0,9.999997E-16,58.23535
2024-03-15,1300,0.01,0.5,0.0,1.0,10.4,82.0,7.5,2.6,214.0,9.999997E-16,62.85376
2024-03-15,1400,0.02,0.0,39.0,1.1,10.9,82.0,8.0,0.8,230.0,0.171875,64.38379
2024-03-15,1500,0.04,0.1,88.0,1.1,11.5,85.0,9.0,1.6,301.0,53.71875,69.16211
2024-03-15,1600,0.04,0.0,127.0,1.2,11.8,87.0,9.7,1.8,129.0,189.51562,88.94849
2024-03-15,1700,0.03,0.0,131.0,1.2,11.9,84.0,9.3,1.7,106.0,314.03125,98.47363
2024-03-15,1800,0.1,0.0,230.0,1.1,12.6,78.0,8.8,2.3,117.0,335.28125,90.62256
2024-03-15,1900,0.16,0.0,319.0,1.1,13.3,75.0,8.9,3.2,120.0,462.5,99.0022
2024-03-15,2000,0.38,0.0,639.0,1.2,13.8,76.0,9.7,3.1,114.0,346.3125,79.94922
2024-03-15,2100,0.32,0.0,535.0,1.2,14.6,71.0,9.5,2.5,111.0,417.03125,84.69995
2024-03-15,2200,0.13,0.0,245.0,1.1,14.4,68.0,8.4,2.3,132.0,404.03125,95.62671
2024-03-15,2300,0.07,0.0,120.0,1.1,14.3,68.0,8.5,2.4,132.0,418.78125,116.132034
2024-03-16,0,0.04,0.0,66.0,1.1,14.4,67.0,8.5,1.2,153.0,275.21875,106.374756
2024-03-16,100,0.03,0.0,19.0,1.1,14.2,70.0,8.9,1.1,178.0,140.6875,100.987274
2024-03-16,200,0.01,0.2,0.0,1.2,13.3,80.0,9.8,1.3,190.0,26.078125,73.89719
2024-03-16,300,0.0,0.1,0.0,1.3,13.1,85.0,10.6,1.3,176.0,9.999997E-16,63.292725
2024-03-16,400,0.0,0.0,0.0,1.3,13.0,84.0,10.3,1.1,159.0,9.999997E-16,66.29614
2024-03-16,500,0.0,0.0,0.0,1.3,12.9,85.0,10.5,0.9,265.0,9.999997E-16,59.94214
2024-03-16,600,0.0,0.0,0.0,1.3,12.4,90.0,10.8,1.6,294.0,9.999997E-16,62.410645
2024-03-16,700,0.0,0.0,0.0,1.3,12.4,89.0,10.6,1.4,311.0,9.999997E-16,63.941895
2024-03-16,800,0.0,0.0,0.0,1.3,12.0,90.0,10.3,1.5,277.0,9.999997E-16,70.68164
2024-03-16,900,0.0,0.0,0.0,1.2,11.5,90.0,9.9,1.0,275.0,9.999997E-16,69.26807
2024-03-16,1000,0.0,0.0,0.0,1.2,10.2,94.0,9.3,1.3,288.0,9.999997E-16,68.59131
2024-03-16,1100,0.0,0.0,0.0,1.2,10.2,93.0,9.0,1.4,275.0,9.999997E-16,66.954346
2024-03-16,1200,0.0,0.0,0.0,1.1,10.2,90.0,8.7,1.0,205.0,9.999997E-16,66.54053
2024-03-16,1300,0.0,0.0,1.0,1.1,9.6,91.0,8.1,1.0,233.0,9.999997E-16,63.06421
2024-03-16,1400,0.01,0.0,63.0,1.1,9.9,93.0,8.9,1.4,300.0,0.296875,47.93921
2024-03-16,1500,0.12,0.0,252.0,1.2,13.0,83.0,10.2,1.1,38.0,61.265625,60.75879
2024-03-16,1600,0.24,0.0,448.0,1.2,14.8,74.0,10.1,0.9,97.0,193.73438,73.72827
2024-03-16,1700,0.39,0.0,669.0,1.2,16.1,68.0,10.2,1.4,141.0,408.29688,108.302734
2024-03-16,1800,0.37,0.0,595.0,1.2,17.0,63.0,9.8,1.6,127.0,553.25,136.95166
2024-03-16,1900,0.22,0.0,431.0,1.5,14.2,93.0,13.0,1.8,62.0,651.9375,157.11865
2024-03-16,2000,0.13,0.0,312.0,1.6,13.9,99.0,13.7,1.7,128.0,641.3281,145.83203
2024-03-16,2100,0.0,0.2,90.0,1.6,14.5,97.0,14.0,1.1,162.0,583.2344,139.69556
2024-03-16,2200,0.01,0.2,98.0,1.5,14.3,91.0,12.9,1.4,301.0,538.78125,127.57666
2024-03-16,2300,0.21,0.0,384.0,1.4,15.4,77.0,11.4,1.6,269.0,317.59375,110.350174
2024-03-17,0,0.08,0.0,152.0,1.3,15.8,73.0,11.0,1.5,219.0,147.59375,75.71016
2024-03-17,100,0.02,0.0,28.0,1.4,15.2,79.0,11.5,0.9,175.0,88.609375,64.05513
2024-03-17,200,0.0,0.0,0.0,1.4,13.8,89.0,12.0,0.9,179.0,26.21875,68.53642
2024-03-17,300,0.0,0.0,0.0,1.4,13.2,89.0,11.4,1.0,198.0,9.999997E-16,61.954346
2024-03-17,400,0.0,0.0,0.0,1.3,12.5,91.0,11.1,1.1,205.0,9.999997E-16,72.81079
2024-03-17,500,0.0,0.0,0.0,1.3,12.1,90.0,10.6,0.9,191.0,9.999997E-16,70.44165
2024-03-17,600,0.0,0.0,0.0,1.3,11.6,93.0,10.5,1.1,264.0,9.999997E-16,70.81299
2024-03-17,700,0.0,0.0,0.0,1.3,11.7,92.0,10.5,1.0,293.0,9.999997E-16,71.66431
2024-03-17,800,0.0,0.0,0.0,1.3,11.6,93.0,10.4,1.4,317.0,9.999997E-16,70.003174
2024-03-17,900,0.0,0.0,0.0,1.2,10.8,96.0,10.1,1.9,278.0,9.999997E-16,67.427
2024-03-17,1000,0.0,0.0,0.0,1.2,10.5,96.0,9.9,1.8,283.0,9.999997E-16,65.98096
2024-03-17,1100,0.0,0.0,0.0,1.2,10.2,96.0,9.5,1.5,272.0,9.999997E-16,65.062256
2024-03-17,1200,0.0,0.0,0.0,1.1,9.5,96.0,8.8,0.8,204.0,9.999997E-16,64.3667
2024-03-17,1300,0.0,0.0,2.0,1.1,8.9,97.0,8.5,1.6,253.0,9.999997E-16,62.692627
2024-03-17,1400,0.02,0.0,76.0,1.2,10.1,94.0,9.2,1.7,336.0,0.5,59.654053
2024-03-17,1500,0.11,0.0,255.0,1.3,12.7,90.0,11.1,1.6,316.0,75.296875,69.14307
2024-03-17,1600,0.26,0.0,462.0,1.3,16.5,71.0,11.2,1.2,294.0,246.90625,98.80737
2024-03-17,1700,0.36,0.0,548.0,1.3,18.6,62.0,11.1,2.2,349.0,418.01562,122.85156
2024-03-17,1800,0.44,0.0,653.0,1.3,19.6,58.0,11.1,1.7,6.0,559.15625,142.55591
2024-03-17,1900,0.51,0.0,727.0,1.2,21.5,48.0,10.0,1.5,16.0,664.3594,161.81372
2024-03-17,2000,0.43,0.0,582.0,1.0,22.5,38.0,7.3,1.8,14.0,704.7969,168.8645
2024-03-17,2100,0.45,0.0,630.0,1.4,21.8,53.0,11.8,2.0,133.0,703.78125,172.21924
2024-03-17,2200,0.39,0.0,503.0,0.9,23.6,32.0,6.1,2.1,275.0,635.5781,165.28564
2024-03-17,2300,0.3,0.0,378.0,0.9,23.6,32.0,5.9,2.1,318.0,439.625,142.13818
2024-03-18,0,0.17,0.0,295.0,0.9,23.7,31.0,5.7,1.9,315.0,295.95312,121.94577
2024-03-18,100,0.03,0.0,52.0,1.2,21.2,48.0,9.8,1.4,275.0,169.07812,120.730865
2024-03-18,200,0.02,0.0,0.0,1.1,19.1,48.0,8.0,2.7,260.0,33.515625,103.4698
2024-03-18,300,0.01,0.0,0.0,1.0,18.3,49.0,7.4,2.2,276.0,9.999997E-16,88.30151
2024-03-18,400,0.0,0.0,0.0,1.0,17.4,52.0,7.5,2.4,268.0,9.999997E-16,81.660645
2024-03-18,500,0.0,0.0,0.0,1.0,17.4,52.0,7.5,2.1,277.0,9.999997E-16,76.33911
2024-03-18,600,0.0,0.0,0.0,1.1,16.9,55.0,7.9,2.0,279.0,9.999997E-16,72.8938
2024-03-18,700,0.0,0.0,0.0,1.1,15.1,66.0,8.8,1.3,301.0,9.999997E-16,75.85303
2024-03-18,800,0.02,0.0,0.0,1.1,15.2,64.0,8.5,2.2,286.0,9.999997E-16,72.64795
2024-03-18,900,0.02,0.0,0.0,1.1,15.0,63.0,8.0,2.0,305.0,9.999997E-16,69.39722
2024-03-18,1000,0.01,0.0,0.0,1.1,13.6,69.0,8.1,2.4,286.0,9.999997E-16,67.4834
2024-03-18,1100,0.03,0.0,0.0,1.0,15.0,60.0,7.3,2.8,290.0,9.999997E-16,66.32153
2024-03-18,1200,0.03,0.0,0.0,1.0,14.5,61.0,7.1,2.8,302.0,9.999997E-16,65.34448
2024-03-18,1300,0.02,0.0,1.0,1.0,13.5,65.0,7.1,2.3,317.0,9.999997E-16,64.0918
2024-03-18,1400,0.04,0.0,74.0,1.1,14.0,66.0,7.9,1.7,315.0,0.734375,61.226562
2024-03-18,1500,0.13,0.0,237.0,1.3,16.6,70.0,11.0,1.5,339.0,79.265625,69.81299
2024-03-18,1600,0.1,0.0,228.0,1.6,14.1,100.0,14.0,1.3,79.0,246.8125,100.673584
2024-03-18,1700,0.01,0.0,109.0,1.7,15.3,97.0,14.8,2.0,289.0,416.85938,129.81519
2024-03-18,1800,0.15,0.0,220.0,1.3,18.1,63.0,10.9,4.3,257.0,564.2344,150.72656
2024-03-18,1900,0.47,0.0,610.0,1.2,21.0,48.0,9.6,3.6,256.0,612.21875,154.5935
2024-03-18,2000,0.56,0.0,749.0,1.1,23.1,37.0,7.7,2.1,278.0,657.21875,155.18921
2024-03-18,2100,0.27,0.0,348.0,1.1,22.0,41.0,8.2,2.9,328.0,573.25,162.94946
2024-03-18,2200,0.3,0.0,431.0,1.2,20.9,50.0,10.2,1.7,295.0,571.03125,153.86548
2024-03-18,2300,0.24,0.0,330.0,1.2,21.8,45.0,9.3,1.7,307.0,495.20312,133.52715
2024-03-19,0,0.16,0.0,202.0,1.2,21.3,48.0,9.9,2.4,354.0,294.64062,122.024185
2024-03-19,100,0.04,0.0,55.0,1.3,19.0,60.0,11.0,1.9,320.0,136.25,98.700195
2024-03-19,200,0.01,0.0,0.0,1.4,16.3,73.0,11.4,1.7,281.0,29.78125,100.023575
2024-03-19,300,0.01,0.0,0.0,1.2,15.7,69.0,10.1,1.7,288.0,9.999997E-16,92.47531
2024-03-19,400,0.02,0.0,0.0,1.2,15.8,68.0,10.0,2.2,286.0,9.999997E-16,93.02902
2024-03-19,500,0.01,0.0,0.0,1.2,15.1,68.0,9.2,1.8,298.0,9.999997E-16,88.895035
2024-03-19,600,0.01,0.0,0.0,1.2,14.3,75.0,9.9,2.4,303.0,9.999997E-16,86.599365
2024-03-19,700,0.01,0.0,0.0,1.2,14.6,70.0,9.3,2.2,299.0,9.999997E-16,85.33374
2024-03-19,800,0.02,0.0,0.0,1.1,13.8,72.0,8.9,1.9,289.0,9.999997E-16,80.89844
2024-03-19,900,0.01,0.0,0.0,1.1,12.8,77.0,8.8,1.7,289.0,9.999997E-16,77.85669
2024-03-19,1000,0.02,0.0,0.0,1.1,13.0,73.0,8.4,2.2,300.0,9.999997E-16,74.16431
2024-03-19,1100,0.01,0.0,0.0,1.1,12.4,75.0,8.1,1.6,262.0,9.999997E-16,71.5332
2024-03-19,1200,0.01,0.0,0.0,1.1,12.3,75.0,7.9,1.4,267.0,9.999997E-16,69.40869
2024-03-19,1300,0.02,0.0,3.0,1.1,14.4,66.0,8.2,1.5,303.0,9.999997E-16,66.543945
2024-03-19,1400,0.05,0.0,80.0,1.2,15.4,66.0,9.1,1.4,312.0,0.96875,65.723145
2024-03-19,1500,0.08,0.0,133.0,1.3,16.6,67.0,10.4,1.2,256.0,84.046875,74.22168
2024-03-19,1600,0.27,0.0,422.0,1.2,19.8,52.0,9.8,1.3,255.0,250.67188,101.04468
2024-03-19,1700,0.4,0.0,575.0,1.3,21.8,49.0,10.7,1.5,58.0,420.03125,125.74902
2024-03-19,1800,0.36,0.0,490.0,1.4,22.3,51.0,11.7,2.2,118.0,551.7031,145.12622
2024-03-19,1900,0.48,0.0,666.0,1.6,21.9,60.0,13.8,2.7,123.0,587.125,140.50195
2024-03-19,2000,0.64,0.0,868.0,1.3,23.7,46.0,11.2,3.2,117.0,602.96875,153.8086
2024-03-19,2100,0.61,0.0,809.0,1.1,24.7,36.0,8.9,2.9,119.0,656.09375,163.18506
2024-03-19,2200,0.53,0.0,700.0,1.1,25.3,34.0,8.3,3.0,122.0,576.1406,160.28882
2024-03-19,2300,0.36,0.0,510.0,1.1,25.7,33.0,8.1,2.3,124.0,429.85938,132.47394
2024-03-20,0,0.2,0.0,296.0,1.1,25.6,32.0,7.8,1.8,128.0,280.78125,113.48555
2024-03-20,100,0.06,0.0,61.0,1.2,23.4,42.0,9.7,1.7,154.0,155.21875,110.47356
2024-03-20,200,0.0,0.0,0.0,1.2,20.9,50.0,10.3,1.7,208.0,29.078125,90.0625
2024-03-20,300,0.0,0.0,0.0,1.1,20.8,46.0,8.7,1.3,173.0,9.999997E-16,88.40849
2024-03-20,400,0.0,0.0,0.0,1.2,18.6,57.0,9.9,1.1,260.0,9.999997E-16,79.39717
2024-03-20,500,0.0,0.0,0.0,1.2,17.8,61.0,10.2,0.9,175.0,9.999997E-16,75.54947
2024-03-20,600,0.0,0.0,0.0,1.2,16.7,64.0,9.8,1.3,222.0,9.999997E-16,72.075195
2024-03-20,700,0.0,0.0,0.0,1.2,15.8,67.0,9.7,1.6,280.0,9.999997E-16,67.68555
2024-03-20,800,0.01,0.0,0.0,1.2,15.4,67.0,9.3,1.9,284.0,9.999997E-16,66.529785
2024-03-20,900,0.0,0.0,0.0,1.1,14.6,68.0,8.8,1.0,328.0,9.999997E-16,65.7937
2024-03-20,1000,0.0,0.0,0.0,1.1,13.9,72.0,9.0,1.1,282.0,9.999997E-16,64.80322
2024-03-20,1100,0.0,0.0,0.0,1.1,13.6,73.0,8.8,1.3,255.0,9.999997E-16,63.766113
2024-03-20,1200,0.0,0.0,0.0,1.1,13.4,72.0,8.4,1.3,262.0,9.999997E-16,62.88965
2024-03-20,1300,0.0,0.0,3.0,1.1,13.1,73.0,8.4,1.6,312.0,9.999997E-16,61.716064
2024-03-20,1400,0.04,0.0,81.0,1.2,14.2,72.0,9.3,1.7,265.0,1.296875,60.950195
2024-03-20,1500,0.15,0.0,263.0,1.3,18.2,60.0,10.4,1.0,357.0,86.96875,72.84448
2024-03-20,1600,0.3,0.0,469.0,1.2,21.5,48.0,10.1,0.8,218.0,259.32812,104.17676
2024-03-20,1700,0.45,0.0,645.0,1.2,23.8,40.0,9.4,0.9,115.0,429.85938,130.5835
2024-03-20,1800,0.56,0.0,771.0,1.2,25.3,37.0,9.4,1.2,108.0,571.4844,153.03369
2024-03-20,1900,0.67,0.0,842.0,1.2,26.1,36.0,10.1,2.9,118.0,671.875,171.53467
2024-03-20,2000,0.69,0.0,857.0,1.2,26.7,34.0,9.4,3.6,116.0,721.21875,180.70557
2024-03-20,2100,0.51,0.0,802.0,1.8,19.8,78.0,15.9,3.6,114.0,711.0469,185.32349
2024-03-20,2200,0.55,0.0,684.0,1.2,25.8,36.0,9.4,4.0,119.0,642.4219,184.19067
2024-03-20,2300,0.42,0.0,515.0,1.0,26.6,27.0,6.3,3.6,121.0,533.7344,178.6029
2024-03-21,0,0.25,0.0,303.0,0.9,26.1,27.0,5.7,3.5,125.0,378.25,164.93028
2024-03-21,100,0.04,0.0,50.0,1.2,23.3,42.0,9.5,1.7,137.0,198.625,144.21796
2024-03-21,200,0.0,0.0,0.0,1.1,21.3,43.0,8.3,1.3,241.0,40.53125,112.26671
2024-03-21,300,0.0,0.0,0.0,1.0,20.4,41.0,6.8,1.4,259.0,9.999997E-16,87.329865
2024-03-21,400,0.01,0.0,0.0,1.0,19.1,44.0,6.4,2.3,296.0,9.999997E-16,81.23508
2024-03-21,500,0.0,0.0,0.0,1.0,18.7,45.0,6.6,1.8,299.0,9.999997E-16,76.9706
2024-03-21,600,0.0,0.0,0.0,1.1,16.5,59.0,8.6,1.7,272.0,9.999997E-16,73.67578
2024-03-21,700,0.0,0.0,0.0,1.1,17.3,55.0,8.2,1.7,286.0,9.999997E-16,72.89111
2024-03-21,800,0.02,0.0,0.0,1.1,16.0,61.0,8.4,1.9,277.0,9.999997E-16,70.97778
2024-03-21,900,0.02,0.0,0.0,1.1,16.6,56.0,7.9,1.2,307.0,9.999997E-16,69.00244
2024-03-21,1000,0.01,0.0,0.0,1.1,15.4,63.0,8.5,1.8,289.0,9.999997E-16,68.10376
2024-03-21,1100,0.01,0.0,0.0,1.1,14.8,66.0,8.5,1.7,263.0,9.999997E-16,66.968994
2024-03-21,1200,0.01,0.0,0.0,1.0,15.1,61.0,7.6,1.1,213.0,9.999997E-16,66.2832
2024-03-21,1300,0.0,0.0,4.0,1.1,13.4,72.0,8.3,1.6,215.0,9.999997E-16,65.48999
2024-03-21,1400,0.04,0.0,84.0,1.2,15.4,67.0,9.3,1.3,198.0,1.671875,64.45215
